,status,company,date,location,outcome,details,price
785,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
786,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
787,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
788,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
789,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
790,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
791,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
792,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
793,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
794,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
795,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
796,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
797,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
798,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
799,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
800,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
801,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
802,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
803,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
804,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
805,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
806,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
807,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
808,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
809,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
810,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
811,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
812,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
813,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
814,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
815,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
816,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
817,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
818,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
819,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
820,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
821,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
822,Retired,RVSN USSR,"Wed Dec 21, 1966 7:11 AM GMT-6","Site 86/1, Kapustin Yar, Russia",Success,"DS satellites are a series of satellites made to be universal, and easily modifiable according to customer needs. After a first launch in 1962, almost two hundred satellites will be launched. Several generations of DS satellites will be developed, some used for scientific studies, while others will be used by the Red Army for radar calibration. After flying two demonstration series (DS-1 and DS-2), the DS satellites will have three universal versions (DS-U1, unstabilized and battery-powered, DS-U2, unstabilized and solar-powered, DS-U3, stabilized). Versions will also be produced to fly international experiments, leading to the Intercosmos program.",Unknown
823,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
824,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
825,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
826,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
827,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
828,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
829,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
830,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
831,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
832,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
833,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
834,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
835,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
836,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
837,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
838,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
839,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
840,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
841,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
842,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
843,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
844,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
845,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
846,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
847,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
848,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
849,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
850,Retired,RVSN USSR,"Tue Dec 28, 1965 6:30 AM GMT-6","Site 41/15, Baikonur Cosmodrome, Kazakhstan",Success,"The Strela (Russian: Стрела) are Soviet, then Russian, military space telecommunication satellites, in use since 1964.",Unknown
